year,plant_id,capacity,capacity_factor,efficiency,ramp_rate,fuel_type
2009,3576,427.7,0.0349243384655,0.273366720201,201.0,NG
2009,3581,2.8,0.221644834404,0.349591122536,,WAT
2009,3582,3.6,0.269576124567,0.349589046894,,WAT
2009,3583,2.4,0.233940311419,0.349590316986,,WAT
2009,3584,2.4,0.214814013841,0.349580035299,,WAT
2009,3585,2.4,0.214147923875,0.349601919566,,WAT
2009,3586,2.4,0.248308823529,0.349576754313,,WAT
2009,3594,18.0,0.180584390619,0.349589299672,,WAT
2009,3595,54.9,0.056312935546,0.349590217387,,WAT
2009,3597,60.0,0.0661630142253,0.349590871609,,WAT
2009,3598,15.0,0.11906958862,0.349589238689,,WAT
2009,3599,44.0,0.0619796581734,0.349592345426,,WAT
2009,3600,106.5,0.0938165710913,0.349590478184,,WAT
2009,3601,639.0,0.172966157834,0.280606645664,384.0,NG
2009,3609,418.3,0.0346153114394,0.308939721739,,NG
2009,3611,892.0,0.175975219948,0.291640128288,506.0,NG
2009,3612,894.0,0.115305935508,0.307213175644,434.0,NG
2009,3613,380.3,0.0016577697265,0.174206189226,61.0,NG
2009,3624,5.7,0.0,,,AB
2009,3627,33.0,0.0,,,AB
2009,3628,603.6,0.105672004115,0.290441086635,238.0,NG
2009,3630,66.0,0.0333228478557,0.176156867842,,NG
2009,3631,240.2,0.165184818111,0.332330429371,69.0,NG
2009,4195,84.7,0.0603963510538,0.208963727651,,NG
2009,4266,126.5,0.0334176730446,0.244891700137,58.0,NG
2009,4937,446.0,0.238769324665,0.308474617139,272.0,NG
2009,4939,703.0,0.0496783434318,0.301999684881,243.0,NG
2009,6128,66.0,0.145335710042,0.349590008883,,WAT
2009,6136,453.5,0.871578101375,0.339386990066,156.0,SUB
2009,6145,2430.0,0.956017343757,0.325324176738,,NUC
2009,6146,2379.6,0.827179381141,0.310099781096,,LIG
2009,6147,1980.0,0.884147647175,0.302712494018,524.0,SUB
2009,6178,600.4,1.00975858463,0.332042059918,197.0,SUB
2009,6179,1690.0,0.792989155286,0.332528688368,527.0,SUB
2009,6181,932.0,0.570694293875,0.338421820665,352.0,SUB
2009,6183,410.0,0.805067656905,0.279517790339,132.0,LIG
2009,6243,154.1,0.0732953256884,0.301114986108,90.0,NG
2009,6251,2708.6,0.909408376804,0.325324181793,,NUC
2009,6410,31.5,0.355537247579,0.349590252468,,WAT
2009,6413,52.0,0.155374412208,0.349589775319,,WAT
2009,6414,30.0,0.0654940407536,0.349589322876,,WAT
2009,6648,590.6,0.839206195018,0.299687857774,231.0,LIG
2009,7030,349.2,0.720120862846,0.297036802555,159.0,LIG
2009,7097,566.0,0.738343909586,0.342195310597,284.0,SUB
2009,7200,8.0,0.288523644752,0.349592168588,,WAT
2009,7325,176.4,0.486573060597,0.244218817062,76.0,NG
2009,7512,550.0,0.288359442173,0.469238470078,,NG
2009,7900,593.6,0.343070413515,0.425338616398,216.0,NG
2009,8063,1156.8,0.037030921717,0.271449530271,705.0,NG
2009,10154,41.0,0.745936365938,0.769596432727,,NG
2009,10167,7.6,0.291580009713,0.632767106632,,PC
2009,10184,14.3,0.113678708834,0.187160096365,,NG
2009,10203,40.0,0.13434544406,0.723659675973,,NG
2009,10243,44.2,0.457734320771,0.658193833979,,NG
2009,10261,25.7,0.842378791755,0.721434764242,,NG
2009,10298,300.0,0.628008842753,0.655723400413,,NG
2009,10418,52.1,0.184030798726,0.449293562664,,NG
2009,10436,177.3,0.64182342988,0.250805299527,,NG
2009,10554,689.4,0.649983470239,0.466670395105,,NG
2009,10569,1.5,0.0,,,AB
2009,10638,6.5,0.358087126253,0.778180174275,,NG
2009,10670,184.0,0.639264580513,0.269395713333,,PC
2009,10692,381.8,0.755494068949,0.616185800805,,NG
2009,10741,465.2,0.133186257154,0.648183625193,,NG
2009,10790,102.4,0.466344074394,0.762823875771,,NG
2009,50026,56.7,0.527129370267,0.473788379108,,NG
2009,50043,316.4,0.532751280627,0.323083720445,,NG
2009,50054,6.9,0.470235528141,0.606962556281,,NG
2009,50101,57.7,0.869013850825,0.540562274486,,BLQ
2009,50109,250.0,0.203365167243,0.39385815871,,NG
2009,50118,118.1,0.345532445184,0.476286062278,,NG
2009,50121,69.2,0.348289230687,0.23654308885,,PC
2009,50127,80.0,0.0818915801615,0.355356710649,,NG
2009,50137,101.9,0.0252684575533,0.271650664242,,NG
2009,50150,168.0,0.398549356017,0.309876220678,,NG
2009,50153,96.0,0.310974853422,0.383585634326,,NG
2009,50229,35.0,0.704419179436,0.719097678353,,NG
2009,50241,4.2,0.00238919097051,0.244316049383,,DFO
2009,50253,,,,,AB
2009,50304,252.0,0.656497958661,0.742260424452,,NG
2009,50404,38.8,0.00967906871663,0.349585323641,,WH
2009,50475,41.0,0.7813992742,0.706489900586,,NG
2009,50569,12.4,0.437688358076,0.232259439285,,LFG
2009,50615,,,0.198715431748,,NG
2009,50815,643.6,0.502835477773,0.310384476492,,NG
2009,52065,7.5,0.740720492118,0.65074135573,,OTH
2009,52069,63.1,0.296541437494,0.757388621086,,NG
2009,52088,450.0,0.369695360759,0.534313673222,,NG
2009,52120,1010.6,0.433215347535,0.607404340282,,NG
2009,52132,191.1,0.14354660718,0.705370042088,,NG
2009,52176,230.0,0.185248483025,0.444149616058,,NG
2009,54291,24.0,0.756252402922,0.349590245878,,PUR
2009,54330,3.7,1.07116805387,0.404402446217,,NG
2009,54338,23.5,0.0775400132519,0.74170436843,,AB
2009,54364,6.0,0.00280661284121,0.494198412698,,DFO
2009,54458,2.0,-0.00236447520185,-0.00233651790486,,NG
2009,54459,,,-0.304899592912,,NG
2009,54520,12.4,0.325585072739,0.252129013462,,LFG
2009,54606,3.4,0.0874679421942,0.363425148098,,DFO
2009,54607,3.5,0.0,0.0,,NG
2009,54676,497.9,0.541351878582,0.353370867844,,NG
2009,54817,282.6,0.493259982483,0.434380068136,,NG
2009,54966,30.0,0.163452518262,0.349589860629,,WND
2009,54979,34.3,0.228723422142,0.349589995421,,WND
2009,55015,572.0,0.65071523056,0.674212350927,,NG
2009,55025,5.6,0.545806557917,0.481674444373,,NG
2009,55047,815.0,0.414351299524,0.506285741769,,NG
2009,55052,1.1,1.14511901017,0.377988172163,,NG
2009,55053,7.2,0.800119825708,0.369945690959,,NG
2009,55062,939.7,0.618731419228,0.498700939569,,NG
2009,55086,432.0,0.732436378636,0.806927941552,,NG
2009,55091,1734.0,0.247217067165,0.443061533467,446.0,NG
2009,55097,1090.8,0.548584279804,0.471419690844,,NG
2009,55098,529.0,0.482482889742,0.459721103697,,NG
2009,55123,801.0,0.420411913021,0.468932965948,,NG
2009,55132,939.6,0.307355261239,0.456996904649,,NG
2009,55137,898.2,0.298391220478,0.494853149936,,NG
2009,55139,809.6,0.427351805725,0.431094078273,252.0,NG
2009,55144,989.0,0.448522326911,0.46735204683,,NG
2009,55153,1142.2,0.453319410103,0.44240780212,,NG
2009,55154,595.0,0.640142285288,0.474459764922,,NG
2009,55168,727.8,0.367409116856,0.440749373301,,NG
2009,55172,557.0,0.244455074246,0.433513490476,,NG
2009,55187,918.3,0.657554372134,0.679974174622,,NG
2009,55206,575.5,0.464361464931,0.345727384368,,NG
2009,55215,1135.2,0.31485562554,0.44681704386,498.0,NG
2009,55223,418.0,0.384271557314,0.460342174602,120.0,NG
2009,55226,1036.0,0.363355866989,0.455053148764,,NG
2009,55230,640.0,0.594178020473,0.475336370639,,NG
2009,55299,715.0,0.423779450077,0.561256119486,,NG
2009,55311,92.7,0.674426938108,0.315627253309,,NG
2009,55313,548.2,0.588368223655,0.402625820985,,NG
2009,55320,746.0,0.648345501266,0.460112678991,,NG
2009,55327,914.6,0.498510640283,0.426096766405,,NG
2009,55357,675.6,0.401481736427,0.454204209578,,NG
2009,55365,236.0,0.0169344906457,0.269517641346,,NG
2009,55367,75.0,0.254994463668,0.34959017776,,WND
2009,55390,10.8,0.000266991328122,0.0617221418234,,DFO
2009,55399,23.3,0.235984525595,0.349589072355,,WND
2009,55464,996.0,0.665228966616,0.597541223091,,NG
2009,55470,861.0,0.506930568114,0.711563025143,,NG
2009,55480,1783.8,0.47962651949,0.439798937357,,NG
2009,55526,8.2,0.847188229668,0.301200317755,,LFG
2009,55545,551.3,0.416168054913,0.46439066154,,NG
2009,55551,5.2,0.413716617869,0.296688736288,,LFG
2009,55552,4.0,0.0978373702422,0.273983906849,,LFG
2009,55554,5.2,0.636301126786,0.299038372704,,LFG
2009,55581,278.0,0.240873457635,0.349590124548,,WND
2009,55588,4.0,0.751384083045,0.339164337158,,LFG
2009,55747,82.5,0.280974394464,0.349590137129,,WND
2009,55795,78.0,0.24287689646,0.349589901545,,WND
2009,55796,82.0,0.241754451852,0.349590497711,,WND
2009,55968,150.0,0.26706805075,0.34959003193,,WND
2009,55992,160.5,0.273863754774,0.349590272963,,WND
2009,56111,160.0,0.255141291811,0.349590196319,,WND
2009,56113,8.4,0.382339210194,0.300559441444,,LFG
2009,56211,37.5,0.352289119569,0.349590126408,,WND
2009,56212,91.5,0.37711094724,0.349590120832,,WND
2009,56233,153.9,0.613638509105,0.42479510403,,NG
2009,56240,120.6,0.227276726709,0.349590338777,,WND
2009,56270,114.0,0.30233513426,0.349590010506,,WND
2009,56291,735.5,0.199057675616,0.349590149261,,WND
2009,56311,135.0,0.327004998078,0.349590040403,,WND
2009,56337,241.0,0.327143725442,0.349590128302,,WND
2009,56349,573.0,0.210419472172,0.396778479485,,NG
2009,56350,566.1,0.305146791408,0.41892923656,309.0,NG
2009,56372,80.5,0.315876120269,0.349590222424,,WND
2009,56373,5.0,0.0,,,AB
2009,56374,6.1,0.321402234954,0.220426035863,,NG
2009,56394,124.2,0.335000287886,0.349590171878,,WND
2009,56395,200.0,0.306789504037,0.349590196254,,WND
2009,56401,1.5,0.0,,,AB
2009,56402,7.0,0.0166584280771,0.349638353943,,WND
2009,56457,84.0,0.385421403856,0.349590198644,,WND
2009,56479,90.0,0.313279507882,0.349590240128,,WND
2009,56483,200.0,0.335175317186,0.349590129422,,WND
2009,56484,232.5,0.17059840508,0.349590047278,,WND
2009,56506,130.5,0.325903830092,0.349590226103,,WND
2009,56524,6.4,0.602995242215,0.289083862146,,LFG
2009,56528,6.4,0.720371972318,0.283901264379,,LFG
2009,56592,126.5,0.289122912592,0.349590245264,,WND
2009,56593,209.0,0.269533065126,0.349590128732,,WND
2009,56602,63.0,0.239285256586,0.349589889882,,WND
2009,56638,170.2,0.191316410438,0.349590021834,,WND
2009,56644,120.0,0.329429065744,0.349590046886,,WND
2009,56649,101.2,0.285266536282,0.349589940689,,WND
2009,56661,283.2,0.178612854248,0.349590209672,,WND
2009,56673,59.8,0.371189239024,0.349590208603,,WND
2009,56754,149.6,0.197792344368,0.349590119256,,WND
2009,56763,662.5,0.201156884507,0.349590139134,,WND
2009,56771,60.0,0.259573241061,0.349590376146,,WND
2009,56773,150.0,0.333811610919,0.34959022334,,WND
2009,56774,169.5,0.167404640149,0.349590327003,,WND
2009,56775,120.0,0.339224336794,0.349590269484,,WND
2009,56779,150.0,0.246081507113,0.349590168411,,WND
2009,56783,121.9,0.305329968691,0.349590075136,,WND
2009,56795,201.6,0.215446228328,0.349590060903,,WND
2009,56806,535.5,0.319967864116,0.463114045688,,NG
2009,56823,165.6,0.347424374126,0.349590145437,,WND
2009,56864,9.6,0.757304882737,0.31649154635,,LFG
2009,56881,,,,,AB
2009,56882,,,,,AB
2009,56920,142.5,0.330011534025,0.34959016042,,WND
2009,56921,115.5,0.32307753761,0.349589831794,,WND
2009,56956,180.0,0.199092015891,0.349590196214,,WND
2009,56959,58.8,0.26704575948,0.34959023592,,WND
2009,56961,152.5,0.207388583206,0.349589907904,,WND
2009,56979,199.5,0.0819118152937,0.349590366186,,WND
2009,56981,249.0,0.234826734852,0.349590217632,,WND
2009,56983,180.0,0.0768448032808,0.349589936939,,WND
2009,56984,197.0,0.0917558065328,0.349590319352,,WND
2009,57071,1.6,0.742430795848,0.333072879444,,LFG
2009,57153,150.0,0.0189819300269,0.349590686285,,WND
2009,57156,120.0,0.271442714341,0.349590143641,,WND
2009,57303,100.5,0.0,,,AB
2010,127,720.0,0.58377402922,0.323464419207,302.0,SUB
2010,298,1867.2,0.788646397618,0.32871639803,536.0,SUB
2010,791,6.0,0.408922145329,0.349738384989,,WAT
2010,794,2.8,0.306805074971,0.349731995651,,WAT
2010,3437,9.6,0.519139273356,0.349733500654,,WAT
2010,3439,263.6,0.0563981461548,0.353396544326,195.0,NG
2010,3441,730.2,0.299713276323,0.437831365846,490.0,NG
2010,3443,376.9,0.291088320522,0.445034853203,145.0,NG
2010,3452,927.5,0.0429992196657,0.291420686105,477.0,NG
2010,3453,852.2,0.0954956937563,0.288575087783,387.0,NG
2010,3460,1530.0,0.0839886619777,0.297451611391,806.0,NG
2010,3464,878.4,0.0242731883282,0.244545718403,350.0,NG
2010,3468,842.5,0.0211644231789,0.25537984909,222.0,NG
2010,3469,1173.7,0.0942551080343,0.353650045857,452.0,NG
2010,3470,4008.4,0.503336131379,0.321148284747,1740.0,SUB
2010,3490,634.7,0.0892492234477,0.284600815121,425.0,NG
2010,3491,1314.8,0.0317568176898,0.274604260579,562.0,NG
2010,3492,1224.3,0.00449933445951,0.263407207446,362.0,NG
2010,3494,1097.4,0.0360125610939,0.228955438312,382.0,NG
2010,3497,1186.8,0.902814659836,0.315349403876,454.0,SUB
2010,3502,4.0,0.0,,,AB
2010,3504,713.4,0.0817573754547,0.282561287491,431.0,NG
2010,3506,1379.7,0.0198185938655,0.274006140117,,NG
2010,3507,243.3,0.0166401900815,0.276898952883,151.0,NG
2010,3508,1175.4,0.0306368991861,0.254097963695,,NG
2010,3548,932.0,0.1470812233,0.304494857539,373.0,NG
2010,3559,181.4,0.0467255194444,0.325802551975,55.0,NG
2010,3561,138.0,0.000541597713254,0.165059798432,,NG
2010,3574,44.0,0.0,,,AB
2010,3576,427.7,0.0301494623073,0.25651162969,159.0,NG
2010,3581,2.8,0.545282995551,0.349730792604,,WAT
2010,3582,3.6,0.640334486736,0.349732756058,,WAT
2010,3583,2.4,0.538676470588,0.349729843993,,WAT
2010,3584,2.4,0.530064878893,0.349732457414,,WAT
2010,3585,2.4,0.500043252595,0.349734201556,,WAT
2010,3586,2.4,0.554662629758,0.349736893878,,WAT
2010,3594,18.0,0.172696398821,0.34973343881,,WAT
2010,3595,54.9,0.00661998432717,0.349735272112,,WAT
2010,3597,60.0,0.057921953095,0.34973235043,,WAT
2010,3598,15.0,0.0174702037678,0.349743469434,,WAT
2010,3599,44.0,0.0529726329034,0.349732163327,,WAT
2010,3600,108.0,0.10533128284,0.349733413011,,WAT
2010,3601,639.0,0.1586686594,0.294749315801,291.0,NG
2010,3609,418.3,0.00949302953874,0.229845142405,,NG
2010,3611,892.0,0.0984017875153,0.277941087159,447.0,NG
2010,3612,1138.0,0.0788053668692,0.299221649718,386.0,NG
2010,3624,5.7,0.0,,,AB
2010,3627,33.0,0.0,,,AB
2010,3628,603.6,0.0733688984891,0.283976656789,236.0,NG
2010,3630,267.6,0.0726686700355,0.369894357671,,NG
2010,3631,240.2,0.123550443834,0.359617801864,70.0,NG
2010,4195,109.9,0.0493218853671,0.231313998454,,NG
2010,4266,126.5,0.0239178303267,0.244899277918,39.0,NG
2010,4937,446.0,0.176296543413,0.293864059791,315.0,NG
2010,4939,1082.2,0.193758623608,0.44603241413,530.0,NG
2010,6128,66.0,0.256894201531,0.349733497335,,WAT
2010,6136,453.5,0.922401061079,0.338078112017,300.0,SUB
2010,6145,2430.0,0.959197412201,0.326226215657,,NUC
2010,6146,2379.6,0.856308175431,0.308298669609,,LIG
2010,6147,1980.0,0.783340148894,0.306712784569,1537.0,SUB
2010,6178,622.4,0.829363508597,0.337851438724,223.0,SUB
2010,6179,1690.0,0.754712843717,0.334111202071,885.0,SUB
2010,6180,916.8,0.493290563839,0.32572599314,820.0,LIG
2010,6181,932.0,0.687770962967,0.335787770067,540.0,SUB
2010,6183,410.0,0.804389118632,0.285632694334,157.0,LIG
2010,6243,203.2,0.0736383946816,0.303926944201,94.0,NG
2010,6251,2708.6,0.899641246928,0.326226218839,,NUC
2010,6410,31.5,0.422192929459,0.349733518476,,WAT
2010,6413,52.0,0.199878005501,0.349733269787,,WAT
2010,6414,30.0,0.338915801615,0.349733461549,,WAT
2010,6416,70.0,0.434887131323,0.349733544601,,WAT
2010,6648,590.6,0.584279431978,0.310340751874,330.0,LIG
2010,7030,349.2,0.788317934815,0.300820216554,85.0,LIG
2010,7097,1444.0,0.527287874576,0.350946958927,742.0,SUB
2010,7200,8.0,0.338667820069,0.349734168819,,WAT
2010,7325,176.4,0.487881427081,0.229904487381,67.0,NG
2010,7512,550.0,0.0718523644752,0.269569275035,,NG
2010,7900,696.4,0.290887324961,0.412196185719,240.0,NG
2010,8063,1156.8,0.00223601359834,0.264011896793,245.0,NG
2010,10154,41.0,0.737164880299,0.769596015676,,NG
2010,10167,7.6,0.464949918048,0.63276595213,,PC
2010,10184,14.3,0.17845476323,0.296230531673,,NG
2010,10203,40.0,0.0375980392157,0.735259271501,,NG
2010,10243,44.2,0.57000313141,0.658193895571,,NG
2010,10261,25.7,0.843285357173,0.721432614393,,NG
2010,10298,300.0,0.674788542868,0.656279109883,,NG
2010,10418,52.1,0.485874693109,0.44929371354,,NG
2010,10436,177.3,0.666682279561,0.255923748947,,NG
2010,10554,689.4,0.687568933954,0.466225213583,,NG
2010,10569,1.5,0.0,,,AB
2010,10638,6.5,0.320113565788,0.778189817566,,NG
2010,10670,185.0,0.28483119798,0.291849075468,,PC
2010,10692,381.8,0.776477657282,0.616185853746,,NG
2010,10741,465.2,0.143167205682,0.618614468987,,NG
2010,10790,102.4,0.615767147852,0.763590319059,,NG
2010,50026,56.7,0.598034130137,0.473857637258,,NG
2010,50043,316.4,0.660285693142,0.331175193671,,NG
2010,50054,6.9,0.446514885579,0.606966437486,,NG
2010,50101,57.7,0.798541011756,0.531136014415,,BLQ
2010,50109,250.0,0.165942329873,0.392219379578,,NG
2010,50118,152.5,0.277503356212,0.471441965558,,NG
2010,50121,69.2,0.400632371276,0.237709233302,,PC
2010,50127,80.0,0.00961937716263,0.249847599188,,NG
2010,50137,101.9,0.00785762553015,0.244287376238,,NG
2010,50150,168.0,0.407744830285,0.309876251812,,NG
2010,50153,96.0,0.187014681853,0.361490915546,,PUR
2010,50229,35.0,0.827355412753,0.720699760642,,NG
2010,50241,4.2,0.000906244850882,0.148347826087,,DFO
2010,50304,252.0,0.654308782336,0.741831069992,,NG
2010,50404,38.8,0.142433322632,0.349732737191,,WH
2010,50475,41.0,0.262126199117,0.254423340888,,NG
2010,50569,12.4,0.71585370391,0.24463931222,,LFG
2010,50815,643.6,0.520980779253,0.306550950883,,NG
2010,52065,7.5,0.130657439446,0.128861174086,,OTH
2010,52069,63.1,0.444906695036,0.734665526056,,NG
2010,52071,661.5,0.581869000323,0.319752175496,,LIG
2010,52088,450.0,0.349523003973,0.537866237374,,NG
2010,52120,1010.6,0.4742140816,0.607404328097,,NG
2010,52132,191.1,0.564191890934,0.707590090341,,NG
2010,52176,230.0,0.0835740434281,0.443796284806,,NG
2010,54291,24.0,0.760327758554,0.349733498241,,PUR
2010,54330,3.7,0.172168708501,0.517321657013,,NG
2010,54338,23.5,0.000206140027976,0.00115657283058,,AB
2010,54364,6.0,0.00288350634371,0.493539054966,,DFO
2010,54458,2.0,0.25647289504,0.261134144696,,NG
2010,54520,12.4,0.365386761915,0.24768802772,,LFG
2010,54606,3.4,0.0520951217857,0.363361436893,,NG
2010,54607,3.5,0.007815455594,0.923732785388,,DFO
2010,54676,497.9,0.510587373543,0.353196883969,,NG
2010,54817,282.6,0.573008013413,0.433480742412,,NG
2010,54966,30.0,0.129254133026,0.349735591567,,WND
2010,54979,34.3,0.249488030506,0.349733452883,,WND
2010,55015,572.0,0.600996725305,0.674628687268,,NG
2010,55025,5.6,0.545806557917,0.481671878413,,NG
2010,55047,815.0,0.392906503634,0.506940103876,,NG
2010,55052,1.1,1.09866834434,0.365383371659,,NG
2010,55053,7.2,0.882932525952,0.36994436006,,NG
2010,55062,939.7,0.421779436098,0.468950504832,,NG
2010,55086,432.0,0.728805160408,0.810490741952,,NG
2010,55091,1734.0,0.20037069852,0.438961550796,442.0,NG
2010,55097,1090.8,0.3522934185,0.420595922306,,NG
2010,55098,529.0,0.436372952383,0.457157591909,,NG
2010,55123,801.0,0.417630067375,0.468532461995,,NG
2010,55132,939.6,0.380390585603,0.461476471958,,NG
2010,55137,898.2,0.273164681278,0.49021486499,,NG
2010,55139,809.6,0.394854736245,0.417797311976,353.0,NG
2010,55144,989.0,0.341745474732,0.461557727333,,NG
2010,55153,1142.2,0.438273878876,0.438948399671,,NG
2010,55154,595.0,0.579268413248,0.457636548821,,NG
2010,55168,727.8,0.239713275349,0.434313480396,,NG
2010,55172,807.0,0.0913789234624,0.458348730952,,NG
2010,55187,918.3,0.69902461308,0.680882614826,,NG
2010,55206,575.5,0.447149412226,0.345904231816,,NG
2010,55215,1135.2,0.303052960603,0.449895619617,505.0,NG
2010,55223,418.0,0.422327635304,0.463559651785,151.0,NG
2010,55226,1036.0,0.527057754739,0.469830543284,,NG
2010,55230,640.0,0.563750360438,0.470369597041,,NG
2010,55299,715.0,0.378203273082,0.56623203499,,NG
2010,55311,92.7,0.736252797965,0.308976824974,,NG
2010,55313,548.2,0.585422443673,0.402387856442,,NG
2010,55320,746.0,0.772930601037,0.598150873044,,NG
2010,55327,914.6,0.50386539921,0.419987898757,,NG
2010,55357,675.6,0.415730935567,0.452650036207,,NG
2010,55365,236.0,0.0200926631869,0.273277467695,,NG
2010,55367,75.0,0.311464821223,0.349733263694,,WND
2010,55390,10.8,0.000192233756248,0.0200509304603,,DFO
2010,55399,23.3,0.237308859419,0.349734158378,,WND
2010,55464,996.0,0.658272536513,0.597746939449,,NG
2010,55470,861.0,0.543148263801,0.703077619967,,NG
2010,55480,1783.8,0.42420927137,0.434931341358,,NG
2010,55526,8.2,0.773792443807,0.293590995545,,LFG
2010,55545,551.3,0.399215987544,0.461825096011,,NG
2010,55551,5.2,0.364830094934,0.283009879021,,LFG
2010,55552,4.0,0.0745674740484,0.268287278035,,LFG
2010,55554,5.2,0.647258450892,0.28935909791,,LFG
2010,55581,278.0,0.294912395343,0.349733573276,,WND
2010,55588,4.0,0.667474048443,0.281664488888,,LFG
2010,55747,82.5,0.373523469994,0.349733501629,,WND
2010,55795,78.0,0.303825451749,0.349733417078,,WND
2010,55796,82.0,0.294202042366,0.349733490479,,WND
2010,55968,150.0,0.292286812764,0.349733305325,,WND
2010,55992,160.5,0.368255200193,0.349733472151,,WND
2010,56111,160.0,0.286214677047,0.349733494807,,WND
2010,56113,8.4,0.501455484154,0.316490032079,,LFG
2010,56211,37.5,0.365410226836,0.34973374597,,WND
2010,56212,91.5,0.365578182414,0.349733539362,,WND
2010,56233,153.9,0.618227080153,0.436890030099,,NG
2010,56240,120.6,0.339635922655,0.349733370548,,WND
2010,56270,114.0,0.350377071572,0.349733426079,,WND
2010,56291,735.5,0.289348591806,0.349733494276,,WND
2010,56311,135.0,0.347403989918,0.349733494161,,WND
2010,56337,241.0,0.319651394851,0.349733438939,,WND
2010,56349,573.0,0.131542439376,0.375063317708,,NG
2010,56350,580.1,0.245101717538,0.414590614852,300.0,NG
2010,56372,80.5,0.327228180275,0.349733545052,,WND
2010,56373,5.0,0.0,,,AB
2010,56374,6.1,0.448200881124,0.291215255324,,NG
2010,56394,124.2,0.359971174223,0.349733333827,,WND
2010,56395,200.0,0.295960207612,0.34973345682,,WND
2010,56402,7.0,0.000444883835887,0.347637735849,,WND
2010,56457,84.0,0.406331356072,0.349733471653,,WND
2010,56479,90.0,0.323007817506,0.349733569588,,WND
2010,56483,200.0,0.312790080738,0.349733482001,,WND
2010,56484,232.5,0.325694087882,0.349733533154,,WND
2010,56506,130.5,0.344911550376,0.349733609405,,WND
2010,56524,6.4,0.620260236448,0.30038985184,,LFG
2010,56528,6.4,0.656610438293,0.271280819825,,LFG
2010,56592,126.5,0.319073083779,0.349733540359,,WND
2010,56593,209.0,0.293895796427,0.349733449407,,WND
2010,56602,63.0,0.296484868457,0.34973347697,,WND
2010,56638,170.2,0.309954229843,0.349733460027,,WND
2010,56644,120.0,0.326450403691,0.349733400654,,WND
2010,56649,101.2,0.340880597763,0.349733621986,,WND
2010,56661,283.2,0.32295474687,0.349733521747,,WND
2010,56673,59.8,0.357630008525,0.349733838379,,WND
2010,56674,242.0,0.0869941948583,0.325129830324,172.0,NG
2010,56754,149.6,0.300846085524,0.349733450665,,WND
2010,56763,662.5,0.302962362517,0.349733496977,,WND
2010,56771,60.0,0.347856593618,0.349733295268,,WND
2010,56773,150.0,0.381129565552,0.349733439765,,WND
2010,56774,169.5,0.324010846747,0.349733510887,,WND
2010,56775,120.0,0.350258554402,0.34973341903,,WND
2010,56779,150.0,0.25461514802,0.349733606895,,WND
2010,56783,121.9,0.329677264913,0.349733683763,,WND
2010,56795,201.6,0.340698861244,0.34973358691,,WND
2010,56806,535.5,0.47193527161,0.459534691061,,NG
2010,56823,165.6,0.307388741231,0.34973337582,,WND
2010,56864,9.6,0.779616013072,0.29395102703,,LFG
2010,56920,142.5,0.342800947004,0.349733550829,,WND
2010,56921,115.5,0.348043959117,0.349733359096,,WND
2010,56931,44.0,0.0,,,AB
2010,56956,180.0,0.179431628861,0.349733353442,,WND
2010,56959,58.8,0.276710860815,0.349733948159,,WND
2010,56961,152.5,0.332938506627,0.349733593047,,WND
2010,56979,199.5,0.262927214229,0.349733470219,,WND
2010,56981,249.0,0.259172329456,0.349733356636,,WND
2010,56983,180.0,0.343668460848,0.349733612567,,WND
2010,56984,197.0,0.225107289855,0.349733463397,,WND
2010,57020,4.8,0.550148981161,0.274516331945,,LFG
2010,57071,1.6,0.826989619377,0.33656460877,,LFG
2010,57095,201.0,0.191113635972,0.349733420698,,WND
2010,57153,150.0,0.348838908112,0.349733555809,,WND
2010,57156,120.0,0.290093233372,0.349733571926,,WND
2010,57167,3.2,0.0593641868512,0.314451569582,,LFG
2010,57197,13.9,0.0681088347315,0.349730213042,,SUN
2010,57212,200.1,0.0405379778392,0.349733481024,,WND
2010,57260,150.0,0.0492402921953,0.349733481661,,WND
2010,57263,10.0,0.0384659746251,0.349736292107,,WND
2010,57264,10.0,0.0356170703576,0.3497396269,,WND
2010,57303,100.5,0.228335829503,0.349733405804,,WND
2010,57322,15.0,0.760792003076,0.299879272515,,NG
2010,57326,49.5,0.437561310918,0.349733538569,,WND
2010,57504,48.0,0.0836385044214,0.372899745982,,NG
2011,127,720.0,0.543626335063,0.318966290615,341.0,SUB
2011,298,1867.2,0.832934784698,0.334363191157,408.0,SUB
2011,791,6.0,0.0485484429066,0.351154157871,,WAT
2011,794,2.8,0.251318174329,0.351175194426,,WAT
2011,3437,9.6,0.479467031911,0.35117460121,,WAT
2011,3439,263.6,0.0435973907549,0.329411818968,186.0,NG
2011,3441,730.2,0.330270229799,0.448437956261,435.0,NG
2011,3443,376.9,0.185591924407,0.428476570318,156.0,NG
2011,3452,927.5,0.0820333457068,0.283878107457,438.0,NG
2011,3453,852.2,0.0848774066552,0.283148474249,355.0,NG
2011,3460,1530.0,0.144750435353,0.304567779658,938.0,NG
2011,3464,878.4,0.0463250525754,0.249791231214,360.0,NG
2011,3468,842.5,0.0417854808183,0.270925006764,270.0,NG
2011,3469,1173.7,0.131505971072,0.348347782819,633.0,NG
2011,3470,4008.4,0.517080788361,0.323825491189,979.0,SUB
2011,3490,634.7,0.0553754967654,0.287795923793,477.0,NG
2011,3491,1314.8,0.0513341323286,0.261887620779,674.0,NG
2011,3492,1224.3,0.00779985757462,0.232398344441,388.0,NG
